station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
6,2012-01-01,63.0,34.0,48.5,0.0,31.0,43.0,16.0,0.0,727.0,1742.0,MD,0.0,0.0,29.95,30.47,14.0,36.0,13.8,2012,1,1
6,2012-01-02,60.0,30.0,45.0,-4.0,27.0,38.0,20.0,0.0,727.0,1742.0,MD,0.0,0.0,30.09,30.63,9.0,1.0,9.3,2012,1,2
6,2012-01-03,62.0,25.0,43.5,-5.0,26.0,37.0,21.0,0.0,727.0,1743.0,MD,0.0,0.0,29.88,30.48,5.4,18.0,5.8,2012,1,3
6,2012-01-04,71.0,31.0,51.0,2.0,41.0,45.0,14.0,0.0,728.0,1744.0,BR,0.0,0.0,29.72,30.28,0.8,22.0,4.7,2012,1,4
6,2012-01-05,71.0,38.0,54.5,6.0,43.0,50.0,10.0,0.0,728.0,1745.0,MD,0.0,0.0,29.68,30.24,0.3,25.0,2.3,2012,1,5
6,2012-01-06,75.0,43.0,59.0,3.1,54.0,57.0,6.0,-6.0,728.0,1745.0,BR,0.0,0.005,29.44,29.99,10.6,19.0,10.8,2012,1,6
6,2012-01-07,70.0,46.0,58.0,9.0,45.0,51.0,7.0,0.0,728.0,1746.0,FG+ BR,0.0,0.0,29.47,30.0,1.6,33.0,3.4,2012,1,7
6,2012-01-08,61.0,42.0,51.5,3.0,49.0,52.0,13.0,0.0,728.0,1747.0,RA BR,0.0,0.01,29.47,30.0,7.7,2.0,8.1,2012,1,8
6,2012-01-09,58.0,43.0,50.5,2.0,48.0,49.0,14.0,0.0,728.0,1748.0,TSRA RA DZ BR,0.0,0.62,29.48,30.0,11.2,35.0,12.5,2012,1,9
6,2012-01-10,60.0,35.0,47.5,-1.0,37.0,43.0,17.0,0.0,728.0,1749.0,MD,0.0,0.005,29.41,29.97,7.8,31.0,8.4,2012,1,10
