station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
19,2012-01-01,38.0,25.0,31.5,10.0,26.0,30.0,33.0,0.0,723.0,1628.0,RA SN BR,0.5,0.12,29.06,29.79,14.6,29.0,15.6,2012,1,1
19,2012-01-02,25.0,15.0,20.0,-2.0,9.0,17.0,45.0,0.0,723.0,1629.0,SN,0.05,0.005,29.47,30.2,17.8,31.0,18.1,2012,1,2
19,2012-01-03,26.0,10.0,18.0,-3.0,5.0,15.0,47.0,0.0,723.0,1630.0,MD,0.0,0.0,29.43,30.26,5.5,23.0,9.2,2012,1,3
19,2012-01-04,34.0,24.0,29.0,8.0,17.0,25.0,36.0,0.0,723.0,1631.0,MD,0.0,0.0,29.21,30.0,7.9,27.0,9.7,2012,1,4
19,2012-01-05,47.0,26.0,36.5,16.0,26.0,33.0,28.0,0.0,723.0,1631.0,MD,0.0,0.0,29.02,29.83,8.4,23.0,8.5,2012,1,5
19,2012-01-06,51.0,38.0,44.5,24.0,29.0,38.0,20.0,0.0,723.0,1632.0,MD,0.0,0.0,28.95,29.71,7.2,27.0,7.9,2012,1,6
19,2012-01-07,41.0,29.0,35.0,14.0,23.0,31.0,30.0,0.0,722.0,1633.0,MD,0.0,0.0,29.32,30.03,7.4,30.0,7.7,2012,1,7
19,2012-01-08,41.0,19.0,30.0,9.0,21.0,28.0,35.0,0.0,722.0,1635.0,MD,0.0,0.0,29.53,30.29,4.4,23.0,4.5,2012,1,8
19,2012-01-09,46.0,27.0,36.5,16.0,26.0,32.0,28.0,0.0,722.0,1636.0,MD,0.0,0.0,29.23,30.03,11.7,24.0,12.1,2012,1,9
19,2012-01-10,50.0,25.0,37.5,17.0,28.0,34.0,27.0,0.0,722.0,1637.0,MD,0.0,0.0,29.14,29.93,4.5,21.0,4.9,2012,1,10
19,2012-01-11,55.0,28.0,41.5,22.0,29.0,35.0,23.0,0.0,721.0,1638.0,BR HZ,0.0,0.0,28.85,29.64,0.7,21.0,2.5,2012,1,11
19,2012-01-12,36.0,20.0,28.0,8.0,19.346153846153847,25.923076923076923,37.0,0.0,721.0,1639.0,DZ SN BR HZ,6.1,0.35,28.72,29.98692307692307,13.2,34.0,14.1,2012,1,12
19,2012-01-13,22.0,18.0,20.0,0.0,14.0,19.0,45.0,0.0,721.0,1640.0,SN,0.6,0.05,29.11,29.84,11.0,30.0,11.1,2012,1,13
19,2012-01-14,21.0,14.0,17.5,-2.0,9.0,15.0,47.0,0.0,720.0,1641.0,SN,0.3,0.01,29.38,30.12,5.4,27.0,5.7,2012,1,14
19,2012-01-15,30.0,10.0,20.0,0.0,15.0,21.0,45.0,0.0,720.0,1642.0,SN,0.05,0.005,29.41,30.22,10.0,18.0,10.8,2012,1,15
19,2012-01-16,41.0,29.0,35.0,15.0,28.0,32.0,30.0,0.0,719.0,1644.0,BR,0.0,0.0,29.01,29.81,3.6,22.0,8.3,2012,1,16
19,2012-01-17,37.0,13.0,25.0,5.0,19.346153846153843,25.923076923076923,40.0,0.0,719.0,1645.0,RA SN BR HZ BLSN,2.3,0.16,29.16,29.98692307692307,13.9,34.0,16.3,2012,1,17
19,2012-01-18,24.0,6.0,15.0,-5.0,7.0,14.0,50.0,0.0,718.0,1646.0,MD,0.0,0.0,29.27,30.09,7.8,22.0,9.7,2012,1,18
19,2012-01-19,25.0,0.0,12.5,-7.0,-5.0,6.0,52.0,0.0,718.0,1647.0,MD,0.2,0.005,29.29,30.05,12.6,29.0,14.0,2012,1,19
19,2012-01-20,14.0,-1.0,6.5,-13.0,19.346153846153847,25.923076923076923,58.0,0.0,717.0,1648.0,SN BR,2.0,0.25,29.41,29.98692307692307,6.5,33.0,6.8,2012,1,20
19,2012-01-21,27.0,6.0,16.5,-3.0,9.0,15.0,48.0,0.0,716.0,1650.0,SN,0.05,0.005,29.43,30.23,2.1,32.0,6.6,2012,1,21
19,2012-01-22,37.0,21.0,29.0,9.0,19.34615384615385,25.92307692307692,36.0,0.0,716.0,1651.0,DZ FZDZ BR,0.0,0.07,29.0,29.98692307692307,11.6,17.0,11.9,2012,1,22
19,2012-01-23,42.0,29.0,35.5,15.0,28.0,32.0,29.0,0.0,715.0,1652.0,RA BR,0.05,0.24,28.81,29.57,11.3,25.0,14.0,2012,1,23
19,2012-01-24,32.0,22.0,27.0,6.0,19.0,25.0,38.0,0.0,714.0,1654.0,BR,0.0,0.0,29.44,30.18,8.0,28.0,8.5,2012,1,24
19,2012-01-25,35.0,22.0,28.5,8.0,24.0,28.0,36.0,0.0,713.0,1655.0,BR HZ,0.0,0.0,29.44,30.24,3.7,18.0,4.0,2012,1,25
19,2012-01-26,38.0,31.0,34.5,14.0,19.34615384615385,25.92307692307692,30.0,0.0,712.0,1656.0,BR,0.0,0.0,29.02,29.98692307692307,3.7,22.0,6.2,2012,1,26
19,2012-01-27,42.0,31.0,36.5,16.0,23.0,31.0,28.0,0.0,711.0,1657.0,SN BR HZ,0.1,0.005,29.1,29.86,7.8,27.0,10.0,2012,1,27
19,2012-01-28,37.0,26.0,31.5,11.0,18.0,26.0,33.0,0.0,711.0,1659.0,SN BR,0.5,0.05,29.18,29.92,14.2,26.0,15.1,2012,1,28
19,2012-01-29,30.0,17.0,23.5,3.0,14.0,21.0,41.0,0.0,710.0,1700.0,SN BR,1.7,0.07,29.33,30.1,7.9,28.0,9.2,2012,1,29
19,2012-01-30,45.0,14.0,29.5,9.0,24.0,30.0,35.0,0.0,709.0,1701.0,DZ,0.0,0.005,29.13,29.93,7.1,20.0,8.2,2012,1,30
19,2012-01-31,54.0,40.0,47.0,26.0,37.0,41.0,18.0,0.0,708.0,1703.0,HZ,0.0,0.0,29.03,29.79,14.6,23.0,15.1,2012,1,31
19,2012-02-01,41.0,33.0,37.0,15.0,30.0,34.0,28.0,0.0,707.0,1704.0,HZ,0.0,0.0,29.35,30.1,4.4,31.0,5.6,2012,2,1
19,2012-02-02,36.0,30.0,33.0,11.0,30.0,32.0,32.0,0.0,706.0,1705.0,BR,0.0,0.0,29.55,30.29,3.1,25.0,4.6,2012,2,2
19,2012-02-03,37.0,31.0,34.0,12.0,29.0,33.0,31.0,0.0,704.0,1707.0,BR HZ,0.0,0.0,29.68,30.45,3.5,5.0,4.4,2012,2,3
19,2012-02-04,40.0,29.0,34.5,12.0,27.0,33.0,30.0,0.0,703.0,1708.0,MD,0.0,0.0,29.5,30.3,4.9,7.0,6.1,2012,2,4
19,2012-02-05,42.0,29.0,35.5,13.0,27.0,32.0,29.0,0.0,702.0,1709.0,HZ,0.0,0.0,29.49,30.28,3.1,33.0,5.8,2012,2,5
19,2012-02-06,42.0,28.0,35.0,12.0,26.0,30.0,30.0,0.0,701.0,1711.0,BR HZ,0.0,0.0,29.36,30.14,9.4,26.0,9.7,2012,2,6
19,2012-02-07,36.0,24.0,30.0,7.0,22.0,27.0,35.0,0.0,660.0,1712.0,MD,0.05,0.005,29.6,30.36,12.2,1.0,13.2,2012,2,7
19,2012-02-08,34.0,20.0,27.0,3.0,11.0,22.0,38.0,0.0,659.0,1713.0,MD,0.0,0.0,29.55,30.34,7.8,29.0,8.3,2012,2,8
19,2012-02-09,37.0,20.0,28.5,5.0,14.0,24.0,36.0,0.0,657.0,1715.0,MD,0.0,0.0,29.36,30.17,11.2,24.0,11.4,2012,2,9
19,2012-02-10,33.0,10.0,21.5,-2.0,21.615384615384617,28.076923076923077,43.0,0.0,656.0,1716.0,SN BR HZ BLSN,1.9,0.04,29.29,30.12807692307692,9.5,33.0,14.3,2012,2,10
19,2012-02-11,18.0,7.0,12.5,-11.0,-1.0,10.0,52.0,0.0,655.0,1717.0,MD,0.0,0.0,29.55,30.34,16.1,30.0,16.5,2012,2,11
19,2012-02-12,33.0,14.0,23.5,-1.0,2.0,18.0,41.0,0.0,653.0,1719.0,MD,0.0,0.0,29.47,30.27,11.7,28.0,12.0,2012,2,12
19,2012-02-13,31.0,16.0,23.5,-1.0,15.0,22.0,41.0,0.0,652.0,1720.0,SN BR,0.4,0.03,29.23,30.04,6.1,20.0,6.8,2012,2,13
19,2012-02-14,35.0,28.0,31.5,7.0,26.0,30.0,33.0,0.0,651.0,1721.0,SN BR HZ,0.05,0.005,29.13,29.89,7.5,23.0,7.7,2012,2,14
19,2012-02-15,48.0,33.0,40.5,16.0,32.0,35.0,24.0,0.0,649.0,1723.0,RA BR HZ,0.0,0.02,29.24,30.01,6.5,20.0,8.0,2012,2,15
19,2012-02-16,45.0,34.0,39.5,14.0,26.0,34.0,25.0,0.0,648.0,1724.0,RA BR HZ,0.0,0.005,29.27,30.03,7.8,28.0,8.5,2012,2,16
19,2012-02-17,40.0,26.0,33.0,7.0,26.0,31.0,32.0,0.0,646.0,1725.0,SN BR,0.1,0.01,29.29,30.06,3.6,23.0,5.2,2012,2,17
19,2012-02-18,38.0,23.0,30.5,5.0,19.0,27.0,34.0,0.0,645.0,1726.0,MD,0.05,0.005,29.43,30.18,6.0,36.0,7.3,2012,2,18
19,2012-02-19,37.0,19.0,28.0,1.0,20.0,26.0,37.0,0.0,643.0,1728.0,BR HZ,0.0,0.0,29.44,30.21,2.2,16.0,4.2,2012,2,19
19,2012-02-20,41.0,21.0,31.0,4.0,22.0,29.0,34.0,0.0,642.0,1729.0,HZ,0.0,0.0,29.38,30.18,9.7,15.0,10.3,2012,2,20
19,2012-02-21,42.0,33.0,37.5,11.0,29.0,33.0,27.0,0.0,640.0,1730.0,RA SN BR HZ,0.1,0.05,28.87,29.67,9.4,23.0,11.8,2012,2,21
19,2012-02-22,45.0,29.0,37.0,10.0,26.0,32.0,28.0,0.0,639.0,1732.0,RA,0.0,0.01,28.72,29.51,8.8,25.0,9.4,2012,2,22
19,2012-02-23,39.0,23.0,31.0,3.0,21.615384615384617,28.076923076923077,34.0,0.0,637.0,1733.0,RA SN BR HZ,1.6,0.12,28.8,30.128076923076918,6.0,7.0,7.4,2012,2,23
19,2012-02-24,35.0,27.0,31.0,3.0,25.0,29.0,34.0,0.0,636.0,1734.0,SN BR HZ,4.7,0.5,28.96,29.69,10.4,32.0,13.5,2012,2,24
19,2012-02-25,31.0,17.0,24.0,-4.0,13.0,21.0,41.0,0.0,634.0,1735.0,MD,0.05,0.005,29.42,30.17,9.2,28.0,10.8,2012,2,25
19,2012-02-26,45.0,12.0,28.5,0.0,22.0,29.0,36.0,0.0,633.0,1737.0,HZ,0.0,0.0,29.29,30.09,9.3,18.0,10.9,2012,2,26
19,2012-02-27,38.0,26.0,32.0,3.0,18.0,27.0,33.0,0.0,631.0,1738.0,MD,0.0,0.0,29.56,30.3,11.5,27.0,11.8,2012,2,27
19,2012-02-28,38.0,21.0,29.5,1.0,26.0,30.0,35.0,0.0,629.0,1739.0,RA DZ BR,0.05,0.19,29.44,30.26,8.2,13.0,9.2,2012,2,28
19,2012-02-29,53.0,33.0,43.0,14.0,21.615384615384617,28.076923076923077,22.0,0.0,624.0,1737.0,RA DZ SN BR,0.2,0.51,28.74,30.128076923076918,8.8,19.0,18.0,2012,2,29
19,2012-03-01,39.0,34.0,36.5,7.0,29.0,33.0,28.0,0.0,628.0,1741.0,MD,0.0,0.0,29.03,29.78,5.7,27.0,7.0,2012,3,1
19,2012-03-02,38.0,32.0,35.0,5.0,36.67857142857143,43.0,30.0,0.0,626.0,1742.0,RA SN BR HZ,4.2,0.64,28.77,30.010714285714293,7.6,36.0,12.7,2012,3,2
19,2012-03-03,34.0,27.0,30.5,1.0,22.0,28.0,34.0,0.0,625.0,1743.0,SN,0.05,0.005,28.94,29.68,12.7,27.0,12.9,2012,3,3
19,2012-03-04,28.0,20.0,24.0,-7.0,20.0,24.0,41.0,0.0,623.0,1744.0,SN BR HZ,0.9,0.02,29.15,29.88,5.7,35.0,6.6,2012,3,4
19,2012-03-05,32.0,15.0,23.5,-7.0,16.0,23.0,41.0,0.0,621.0,1745.0,BR HZ,0.0,0.0,29.5,30.26,4.1,21.0,6.5,2012,3,5
19,2012-03-06,63.0,30.0,46.5,16.0,31.0,39.0,18.0,0.0,620.0,1747.0,MD,0.0,0.0,29.16,29.95,14.5,20.0,14.9,2012,3,6
19,2012-03-07,66.0,52.0,59.0,27.0,42.0,50.0,6.0,0.0,618.0,1748.0,RA BR,0.0,0.06,29.05,29.82,22.3,21.0,22.7,2012,3,7
19,2012-03-08,55.0,35.0,45.0,13.0,24.0,34.0,20.0,0.0,616.0,1749.0,RA BR HZ,0.05,0.27,29.31,30.03,15.0,29.0,15.7,2012,3,8
19,2012-03-09,35.0,25.0,30.0,-2.0,11.0,25.0,35.0,0.0,614.0,1750.0,MD,0.0,0.0,29.71,30.44,9.6,30.0,12.1,2012,3,9
19,2012-03-10,59.0,29.0,44.0,11.0,24.0,36.0,21.0,0.0,613.0,1752.0,MD,0.0,0.0,29.47,30.25,17.0,21.0,18.0,2012,3,10
19,2012-03-11,66.0,40.0,53.0,20.0,30.0,42.0,12.0,0.0,611.0,1753.0,RA,0.0,0.04,29.37,30.16,9.3,20.0,10.6,2012,3,11
19,2012-03-12,60.0,46.0,53.0,19.0,46.0,49.0,12.0,0.0,609.0,1754.0,TSRA RA BR,0.0,0.9,29.07,29.83,7.3,21.0,9.8,2012,3,12
19,2012-03-13,66.0,45.0,55.5,22.0,34.0,45.0,9.0,0.0,608.0,1755.0,MD,0.0,0.0,29.29,30.03,6.4,26.0,8.4,2012,3,13
19,2012-03-14,78.0,39.0,58.5,25.0,49.0,55.0,6.0,0.0,606.0,1756.0,MD,0.0,0.0,29.18,29.93,10.7,21.0,11.3,2012,3,14
19,2012-03-15,72.0,44.0,58.0,23.0,46.0,50.0,7.0,0.0,604.0,1758.0,BR HZ,0.0,0.005,29.24,29.98,2.0,3.0,5.4,2012,3,15
19,2012-03-16,58.0,45.0,51.5,17.0,44.0,47.0,13.0,0.0,602.0,1759.0,HZ,0.0,0.0,29.29,30.04,2.3,8.0,4.0,2012,3,16
19,2012-03-17,74.0,58.0,66.0,31.0,53.0,58.0,0.0,1.0,601.0,1760.0,MD,0.0,0.005,29.26,30.0,9.0,18.0,10.1,2012,3,17
19,2012-03-18,79.0,55.0,67.0,31.0,53.0,58.0,0.0,2.0,559.0,1801.0,HZ,0.0,0.0,29.23,29.98,7.7,18.0,9.0,2012,3,18
19,2012-03-19,72.0,52.0,62.0,26.0,56.0,59.0,3.0,0.0,557.0,1801.0,MD,0.0,0.0,29.2,29.94,6.2,17.0,7.2,2012,3,19
19,2012-03-20,83.0,52.0,67.5,32.0,50.0,57.0,0.0,3.0,555.0,1802.0,MD,0.0,0.0,29.24,29.97,8.1,16.0,9.0,2012,3,20
